PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,ShoppingMall,FoodCourt,Spa,VRDeck,Name,Transported
0871_01,Europa,False,A/10/S,TRAPPIST-1e,0.25316455696202533,False,0.11479787087406797,0.0,0.8218160830182909,0.5499918608193193,0.34343538374010035,Geneltic,True
1004_01,Europa,True,A/11/S,55 Cancri e,0.7088607594936709,True,0.0,0.0,0.0,0.0,0.0,Wassird,True
1243_01,Europa,False,A/9/P,TRAPPIST-1e,0.5189873417721519,False,0.0,0.0,0.8103455896017077,0.7213788350536033,0.7091377815660173,Drivery,False
1243_02,Europa,False,A/9/P,TRAPPIST-1e,0.4050632911392405,False,0.9412883105182067,0.2468992074150109,0.4123658347018447,0.5908720253501234,0.0,Oderient,False
1258_01,Europa,False,A/10/P,55 Cancri e,0.37974683544303794,False,0.0,0.5633568191146384,0.7955861925317685,0.7447666955415128,0.84376893061009,Cowsearney,False
1294_01,Europa,True,A/14/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Gulcepusy,True
1294_02,Europa,True,A/14/S,PSO J318.5-22,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Plegred,True
1294_03,Europa,False,A/14/S,TRAPPIST-1e,0.35443037974683544,True,0.0,0.0,0.0,0.0,0.0,Gulcepusy,False
1529_01,Europa,False,A/16/S,PSO J318.5-22,0.31645569620253167,True,0.0,0.0,0.8603169128484786,0.38220605943957153,0.5594327658117878,Slable,True
1529_02,Europa,False,A/16/S,TRAPPIST-1e,0.37974683544303794,False,0.0,0.0,0.0,0.0,0.0,Slable,True
1539_01,Europa,True,A/17/S,55 Cancri e,0.4050632911392405,False,0.41874037118718277,0.0,0.7996200946007056,0.3085729462001528,0.17755351767778793,Barmant,True
1555_01,Europa,False,A/18/S,TRAPPIST-1e,0.569620253164557,False,0.0,0.0,0.7024406798334775,0.7988604812131551,0.0,Spistory,False
1653_01,Europa,False,A/19/S,TRAPPIST-1e,0.5949367088607594,False,0.1681758410653053,0.6679574736684593,0.6962416177592368,0.6641427856816507,0.10886644092976788,Oderient,False
1661_01,Europa,False,A/20/S,TRAPPIST-1e,0.7088607594936709,False,0.0,0.0,0.0,0.0,0.0,Fringh,False
1661_02,Europa,False,A/20/S,TRAPPIST-1e,0.7215189873417721,False,0.0,0.0,0.40213937227019586,0.7653979676843987,0.5140414286609934,Earmeter,False
1661_03,Europa,True,A/20/S,TRAPPIST-1e,0.6075949367088608,False,0.0,0.0,0.0,0.0,0.0,Fringh,True
1661_04,Europa,False,A/20/S,TRAPPIST-1e,0.46835443037974683,False,0.0,0.0,0.7550876738239994,0.7163156232151722,0.0,Fringh,False
1724_01,Europa,False,A/21/S,55 Cancri e,0.7468354430379747,False,0.22959574174813593,0.0,0.7138884083973286,0.4296667116313105,0.34343538374010035,Diateous,True
1854_01,Europa,False,A/22/S,55 Cancri e,0.6708860759493671,False,0.0,0.0,0.9233003085126654,0.0,0.6588778327209179,Unprive,True
1860_01,Europa,False,A/13/P,TRAPPIST-1e,0.4430379746835443,True,0.0,0.0,0.06727798888741494,0.0,0.7984418338068809,Headfair,False
1860_02,Europa,False,A/13/P,55 Cancri e,0.4430379746835443,False,0.4769448327795864,0.0,0.7904512027587903,0.5960998227102304,0.5712987585466178,Headfair,False
1901_01,Europa,True,A/14/P,55 Cancri e,0.5316455696202531,False,0.0,0.0,0.0,0.0,0.0,Tractive,True
1901_02,Europa,True,A/14/P,55 Cancri e,0.45569620253164556,False,0.0,0.0,0.0,0.0,0.0,Tractive,True
1918_01,Europa,True,A/23/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Assibler,False
1918_02,Europa,True,A/23/S,TRAPPIST-1e,0.6582278481012658,False,0.0,0.0,0.0,0.0,0.0,Assibler,True
1918_03,Europa,False,A/23/S,TRAPPIST-1e,0.4810126582278481,False,0.37151085226803826,0.0,0.739868118911429,0.7188048552018338,0.0,Assibler,True
1973_01,Europa,True,A/24/S,55 Cancri e,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,Clindy,True
2007_01,Europa,False,A/25/S,55 Cancri e,0.37974683544303794,False,0.0,0.0,0.8400045625237798,0.17886797306877095,0.06868707674802008,Gocent,True
2084_01,Europa,False,A/16/P,TRAPPIST-1e,0.5063291139240507,False,0.3130346258275127,0.06887079219527242,0.23274360199545202,0.8453447849019363,0.8622061456934628,Boltund,False
2084_02,Europa,True,A/16/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Boltund,True
2086_01,Europa,False,A/26/S,TRAPPIST-1e,0.8227848101265822,False,0.4128793850900693,0.0,0.8154252292246381,0.3039289406588701,0.5932244981551213,Wasterivel,True
2086_02,Europa,False,A/26/S,TRAPPIST-1e,0.24050632911392406,False,0.0,0.0,0.6991019707359213,0.5021791429601882,0.6265314727651723,Wasterivel,True
2215_01,Europa,False,A/27/S,55 Cancri e,0.5189873417721519,True,0.0,0.0,1.0,0.7125010634659695,0.19282900299030256,Quidedbolt,True
2215_02,Europa,False,A/27/S,TRAPPIST-1e,0.5443037974683544,False,0.11479787087406797,0.35037759614092234,0.7483214982312982,0.19425654509610557,0.5245374214071012,Quidedbolt,True
2215_03,Europa,True,A/27/S,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Quidedbolt,True
2215_04,Europa,False,A/27/S,TRAPPIST-1e,0.45569620253164556,False,0.0,0.0,0.783587317748703,0.6538392974568517,0.4251609545325712,Ingent,False
2238_01,Europa,True,A/28/S,55 Cancri e,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Droning,True
2251_01,Europa,False,A/29/S,55 Cancri e,0.7848101265822784,False,0.6030782284563732,0.658690552049328,0.6865430240436332,0.8501954394844652,0.44140134040931933,Hoodjuded,False
2251_02,Europa,False,A/29/S,TRAPPIST-1e,0.7341772151898734,False,0.11479787087406797,0.26907065033981836,0.06727798888741494,0.10967239556276454,0.6987143090000029,Hoodjuded,False
2302_01,Europa,False,A/18/P,TRAPPIST-1e,0.6835443037974683,True,0.0,0.0,0.7887443307378355,0.8389355759249009,0.35231545624721483,Dedometeel,False
2336_01,Europa,True,A/30/S,55 Cancri e,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Fulatorly,True
2336_02,Europa,False,A/30/S,TRAPPIST-1e,0.5569620253164557,True,0.7577185997743408,0.2871860382442045,0.6614305794972765,0.7268870164453162,0.8163675477726974,Fulatorly,False
2506_01,Europa,False,A/19/P,55 Cancri e,0.4810126582278481,False,0.0,0.3825489345340674,0.7596859808014549,0.928983716488411,0.17755351767778793,Apenelexy,False
2506_02,Europa,True,A/19/P,55 Cancri e,0.49367088607594933,False,0.0,0.0,0.0,0.0,0.0,Apenelexy,True
2506_03,Europa,False,A/19/P,55 Cancri e,0.2911392405063291,False,0.3773175419102004,0.0,0.7581641794906859,0.5935201412726016,0.662902528211116,Apenelexy,False
2547_01,Europa,False,A/20/P,55 Cancri e,0.46835443037974683,False,0.0,0.0,0.4479510781466339,0.723391277042664,0.7222249712200955,Sometery,False
2547_02,Europa,False,A/20/P,55 Cancri e,0.5189873417721519,False,0.0,0.10915762302446608,0.9180070049030647,0.7936484893309294,0.7256859773070012,Sometery,True
2628_01,Europa,True,A/21/P,55 Cancri e,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Amoutake,True
2628_02,Europa,False,A/21/P,55 Cancri e,0.6455696202531646,False,0.0,0.0,0.18887319324922114,0.7629866574886733,0.4181300273776824,Amoutake,False
2683_01,Europa,False,A/32/S,TRAPPIST-1e,0.45569620253164556,False,0.11479787087406797,0.0,0.6957939845864617,0.16066715545315233,0.0,Parbage,True
2693_01,Europa,False,A/22/P,TRAPPIST-1e,0.7215189873417721,False,0.0,0.0,0.7107988202223298,0.42830848501256424,0.7174375363523734,Pentical,False
2693_02,Europa,False,A/22/P,55 Cancri e,0.45569620253164556,True,0.2596566556362753,0.0,0.42532660811486833,0.5342659173437514,0.7479159432265601,Geousty,False
2693_03,Europa,False,A/22/P,TRAPPIST-1e,0.6962025316455696,False,0.0,0.0,0.6543603972401252,0.5566364967749302,0.754438670232896,Geousty,False
2693_04,Europa,True,A/22/P,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Geousty,False
2798_01,Europa,False,A/23/P,TRAPPIST-1e,0.46835443037974683,False,0.20333501120273295,0.0,0.5903500262852803,0.40004452414729874,0.7944057531165282,Timleplet,False
2798_02,Europa,True,A/23/P,55 Cancri e,0.4810126582278481,False,0.0,0.0,0.0,0.0,0.0,Timleplet,True
2835_01,Europa,False,A/24/P,55 Cancri e,0.3291139240506329,True,0.0,0.0,0.5077398816068139,0.6297255862346279,0.8451695132672409,Unaring,False
2964_01,Europa,False,A/35/S,TRAPPIST-1e,0.3291139240506329,False,0.7968762708794209,0.0,0.8784926563018105,0.5592489704060973,0.6398303929019841,Holiabler,False
2988_01,Europa,False,A/36/S,55 Cancri e,0.4177215189873418,False,0.6252825965580509,0.20661237658581724,0.6945143634504413,0.5723486610354238,0.8428508279239386,Cousel,False
3039_01,Europa,False,A/37/S,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Conamminal,False
3088_01,Europa,False,A/25/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Dishearly,False
3204_01,Europa,False,A/27/P,TRAPPIST-1e,0.3291139240506329,False,0.0,0.20661237658581724,0.7193190016698958,0.5420013480711602,0.7218857223266273,Wirdley,False
3204_02,Europa,False,A/27/P,TRAPPIST-1e,0.5949367088607594,False,0.8631139747786691,0.0,0.8003358538058176,0.2560540633229365,0.5235364583003861,Wirdley,False
3204_03,Europa,False,A/27/P,TRAPPIST-1e,0.5822784810126582,False,0.0,0.0,0.47393266928076927,0.9075255209372508,0.6097020007638109,Wirdley,False
3276_01,Europa,False,A/29/P,TRAPPIST-1e,0.4177215189873418,False,0.3181328820768009,0.0,0.6292609081882204,0.47957637261510533,0.6126106436837748,Wirdley,False
3360_01,Europa,False,A/30/P,TRAPPIST-1e,0.6582278481012658,True,0.0,0.0,0.7051943856837208,0.7211607903003295,0.6136290956597739,Brailidy,True
3364_01,Europa,False,A/31/P,55 Cancri e,0.5063291139240507,False,0.0,0.20661237658581724,0.5747579998679643,0.17886797306877095,0.722563062660296,Oilloody,False
3487_01,Europa,False,A/39/S,55 Cancri e,0.5822784810126582,False,0.0,0.0,0.0,0.7320418759193469,0.795672672748295,Neceriont,False
3536_01,Europa,True,A/40/S,55 Cancri e,0.35443037974683544,False,0.0,0.0,0.0,0.0,0.0,Ineedeve,True
3667_01,Europa,True,A/42/S,55 Cancri e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Bewarsecal,True
3732_01,Europa,True,A/43/S,55 Cancri e,0.06329113924050633,False,0.0,0.0,0.0,0.0,0.0,Scoudelle,True
3732_02,Europa,False,A/43/S,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0,0.8775661285786388,0.7989272782156605,0.8993032145815497,Scoudelle,False
3732_03,Europa,True,A/43/S,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Scoudelle,True
3732_04,Europa,False,A/43/S,55 Cancri e,0.34177215189873417,False,0.8478631220572217,0.0,0.6191003843602821,0.5150187735398272,0.42379411210359597,Scoudelle,False
3781_01,Europa,False,A/44/S,TRAPPIST-1e,0.4810126582278481,False,0.7013334141255823,0.0,0.6666167286325607,0.33264770010811845,0.5722263269884345,Spirfuent,False
4042_01,Europa,False,A/46/S,TRAPPIST-1e,0.012658227848101266,False,0.0,0.0,0.0,0.0,0.0,Stewder,True
4042_02,Europa,True,A/46/S,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Stewder,True
4042_03,Europa,True,A/46/S,55 Cancri e,0.3291139240506329,False,0.0,0.0,0.0,0.0,0.0,Stewder,True
4049_01,Europa,True,A/47/S,55 Cancri e,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Pokematic,False
4050_01,Europa,False,A/35/P,55 Cancri e,0.45569620253164556,False,0.0,0.0,0.6961671554457045,0.7621215071064185,0.9144035352515817,Dissper,False
4089_01,Europa,False,A/48/S,TRAPPIST-1e,0.45569620253164556,False,0.0,0.0,0.7460313718992937,0.6989211637406344,0.49316696670966276,Tachor,True
4179_01,Europa,False,A/50/S,TRAPPIST-1e,0.37974683544303794,True,0.0,0.5181536720438599,0.6859655201329861,0.45140163694557794,0.0,Pleele,True
4179_02,Europa,True,A/50/S,TRAPPIST-1e,0.2911392405063291,False,0.0,0.0,0.0,0.0,0.0,Pleele,True
4182_01,Europa,False,A/51/S,55 Cancri e,0.4177215189873418,False,0.0,0.0,0.7387697469043463,0.7492591573376692,0.5162314516072981,Tabloory,False
4182_02,Europa,False,A/51/S,TRAPPIST-1e,0.5443037974683544,False,0.0,0.0,0.46864395769562567,0.8273785810641509,0.5183741189755096,Tabloory,False
4182_03,Europa,False,A/51/S,55 Cancri e,0.5443037974683544,True,0.0,0.0,0.7825527953810291,0.3290171866882936,0.8308201060118834,Tabloory,False
4258_01,Europa,False,A/37/P,TRAPPIST-1e,0.49367088607594933,False,0.0,0.0,0.5423074113169062,0.7122627152830588,0.5240382037014232,Perneernal,False
4258_02,Europa,False,A/37/P,TRAPPIST-1e,0.7974683544303798,False,0.0,0.06887079219527242,0.6014369110388296,0.7952893451134567,0.2917777231359256,Perneernal,False
4258_03,Europa,False,A/37/P,TRAPPIST-1e,0.49367088607594933,False,0.24060523344640902,0.0,0.7115010119269543,0.0,0.49452444691037295,Perneernal,False
4271_01,Europa,True,A/38/P,TRAPPIST-1e,0.31645569620253167,False,0.0,0.0,0.0,0.0,0.0,Dissper,True
4292_01,Europa,False,A/52/S,55 Cancri e,0.35443037974683544,False,0.0,0.0,0.33638994443707476,0.7145432519364815,0.6709480264047594,Disight,True
4334_01,Europa,True,A/53/S,TRAPPIST-1e,0.5949367088607594,False,0.0,0.0,0.0,0.0,0.0,Trupistic,True
4465_01,Europa,True,A/54/S,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Diabysid,False
4465_02,Europa,False,A/54/S,TRAPPIST-1e,0.5443037974683544,False,0.3621469619055184,0.0,0.4216167952446732,0.7198424247732005,0.7379156643230042,Diabysid,False
4465_03,Europa,False,A/54/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.7319564809671547,0.06919557750600643,0.8349006531833176,Diabysid,False
4466_01,Europa,False,A/40/P,55 Cancri e,0.3924050632911392,True,0.0,0.0,0.757927923907276,0.3944452183349494,0.7600048354795006,Crakete,False
4475_01,Europa,False,A/55/S,TRAPPIST-1e,0.6329113924050633,True,0.27576440358383664,0.0,0.5319596976253557,0.5078851597570645,0.7694411388282669,Fairdised,False
4475_02,Europa,True,A/55/S,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Fairdised,True
4587_01,Europa,False,A/42/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.805542142675463,0.7387290123237151,0.8420050659904699,Assibler,False
4750_01,Europa,False,A/57/S,TRAPPIST-1e,0.35443037974683544,False,0.0,0.4748515614010544,0.5805657587912566,0.27033955101591683,0.7340244818783908,Asolipery,False
4750_02,Europa,False,A/57/S,TRAPPIST-1e,0.3924050632911392,False,0.0,0.0,0.7019506453656175,0.7480437474359657,0.6320669853322267,Asolipery,False
4778_01,Europa,False,A/58/S,TRAPPIST-1e,0.3924050632911392,False,0.6665042371757186,0.0,0.6930639465297833,0.5424382333046414,0.19282900299030256,Skenginne,False
4783_01,Europa,False,A/43/P,TRAPPIST-1e,0.46835443037974683,False,0.5654819731082513,0.0,0.8889510788573237,0.7172279962058791,0.746388546182018,Wheededly,True
4944_01,Europa,False,A/60/S,55 Cancri e,0.34177215189873417,False,0.5849988460686129,0.10915762302446608,0.7457636155338259,0.10967239556276454,0.0,Ainserfle,True
4944_02,Europa,False,A/60/S,55 Cancri e,0.7341772151898734,False,0.0,0.0,0.7906483966581376,0.6592592736095462,0.7623817549061326,Ainserfle,False
4944_03,Europa,False,A/60/S,TRAPPIST-1e,0.7088607594936709,False,0.5263289337057141,0.0,0.7248505877748886,0.5804137001898209,0.7273078548371223,Ainserfle,False
4974_01,Europa,False,A/44/P,TRAPPIST-1e,0.7088607594936709,False,0.0,0.0,0.23274360199545202,0.9124207898652588,0.7047117729681107,Vendeck,False
4974_02,Europa,True,A/44/P,55 Cancri e,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Vendeck,True
5028_01,Europa,False,A/61/S,55 Cancri e,0.5949367088607594,False,0.7891598973454051,0.0,0.2857920200440018,0.44920752408468784,0.8316093484760844,Plattering,False
5064_01,Europa,False,A/62/S,55 Cancri e,0.27848101265822783,False,0.7922406122961428,0.0,0.42889983201899057,0.8001220438713379,0.7715633361453309,Gocent,False
5138_01,Europa,False,A/47/P,55 Cancri e,0.5063291139240507,False,0.0,0.0,0.8004631143733193,0.5767721493310419,0.0,Shming,True
5266_01,Europa,False,A/64/S,55 Cancri e,0.25316455696202533,False,0.0,0.0,0.5506619523650602,0.7519141728275984,0.5335738729087192,Poselfle,False
5384_01,Europa,False,A/65/S,TRAPPIST-1e,0.43037974683544306,True,0.0,0.0,0.8307045087129594,0.7182819981774461,0.10886644092976788,Dinger,True
5384_02,Europa,False,A/65/S,TRAPPIST-1e,0.3291139240506329,False,0.0,0.0,0.8246325763670793,0.41360133622163464,0.44140134040931933,Dinger,True
5469_01,Europa,True,A/50/P,55 Cancri e,0.3924050632911392,False,0.0,0.0,0.0,0.0,0.0,Subateful,True
5512_01,Europa,False,A/67/S,55 Cancri e,0.3924050632911392,False,0.0,0.0,0.5261259133309653,0.5700611736658192,0.8241238821130213,Chsere,False
5561_01,Europa,True,A/51/P,TRAPPIST-1e,0.3670886075949367,False,0.0,0.0,0.0,0.0,0.0,Fueling,True
5561_02,Europa,False,A/51/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.5018555575451118,0.5361406788552523,0.8836830523824127,Fueling,False
5561_03,Europa,False,A/51/P,TRAPPIST-1e,0.5316455696202531,False,0.0,0.7931632159223236,0.6592759600374014,0.5856384567446604,0.8419848405582132,Fueling,False
5561_04,Europa,False,A/51/P,TRAPPIST-1e,0.5443037974683544,False,0.21728817714331103,0.7763549434153459,0.6022244335816352,0.6085346847000814,0.42379411210359597,Fueling,False
5663_01,Europa,False,A/71/S,TRAPPIST-1e,0.4177215189873418,False,0.0,0.17802841521973847,0.7107347319922503,0.4151734650360385,0.49316696670966276,Ressing,True
5740_01,Europa,False,A/52/P,TRAPPIST-1e,0.5316455696202531,False,0.0,0.0,0.2749962796113619,0.49681795592420847,0.884093876060756,Cattle,False
5740_02,Europa,False,A/52/P,55 Cancri e,0.4050632911392405,False,0.44542244716316676,0.6543990542347183,0.6444771111975451,0.6295435841486282,0.7103668764546109,Alaxed,False
5748_01,Europa,False,A/53/P,TRAPPIST-1e,0.4430379746835443,True,0.5761176056413382,0.6091959071639398,0.5901281710551385,0.06919557750600643,0.7524616569283592,Gealloyalt,False
5811_01,Europa,False,A/54/P,55 Cancri e,0.45569620253164556,False,0.07242939238110369,0.45351158400082814,0.8064551052468698,0.0,0.7585132625587383,Fulatorly,False
5811_02,Europa,False,A/54/P,55 Cancri e,0.5822784810126582,False,0.3744545265103433,0.0,0.8039112256577912,0.7640813271844513,0.0,Fulatorly,True
5919_01,Europa,False,A/55/P,55 Cancri e,0.3291139240506329,False,0.0,0.2754831687810897,0.7565781700043089,0.17886797306877095,0.0,Heracker,True
5931_01,Europa,False,A/56/P,55 Cancri e,0.49367088607594933,False,0.0,0.0,0.0,0.7512704643112253,0.5100884171573394,Clugeammy,False
6028_01,Europa,False,A/57/P,55 Cancri e,0.34177215189873417,False,0.0,0.0,0.7276372371888765,0.5710479505622512,0.7174375363523734,Preeldy,False
6028_02,Europa,False,A/57/P,TRAPPIST-1e,0.4050632911392405,True,0.0,0.0,0.6479662229263781,0.06919557750600643,0.7132262936659106,Preeldy,False
6028_03,Europa,False,A/57/P,55 Cancri e,0.13924050632911392,False,0.0,0.0,0.0,0.0,0.0,Preeldy,True
6028_04,Europa,False,A/57/P,TRAPPIST-1e,0.3291139240506329,True,0.0,0.0,0.7958532857683607,0.6938867466085981,0.0,Preeldy,True
6028_05,Europa,False,A/57/P,TRAPPIST-1e,0.35443037974683544,False,0.0,0.0,0.8582635029470091,0.3395351285219233,0.3793973239981319,Preeldy,True
6086_01,Europa,False,A/72/S,55 Cancri e,0.4050632911392405,False,0.0,0.0,0.8092365659189693,0.5205972144515844,0.19282900299030256,Tairbatic,True
6111_01,Europa,True,A/58/P,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.0,0.0,Folumorly,True
6111_02,Europa,False,A/58/P,TRAPPIST-1e,0.4050632911392405,False,0.0,0.0,0.0,0.8416925200675969,0.0,Folumorly,False
6111_03,Europa,True,A/58/P,55 Cancri e,0.26582278481012656,False,0.0,0.0,0.0,0.0,0.0,Folumorly,True
6111_04,Europa,True,A/58/P,55 Cancri e,0.43037974683544306,False,0.0,0.0,0.0,0.0,0.0,Folumorly,True
6111_05,Europa,False,A/58/P,TRAPPIST-1e,0.4177215189873418,False,0.0,0.0,0.7429986567400937,0.6640138920336355,0.23761824509386736,Folumorly,True
6191_01,Europa,True,A/59/P,TRAPPIST-1e,0.6455696202531646,False,0.0,0.0,0.0,0.0,0.0,Ametic,True
6191_02,Europa,True,A/59/P,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Ametic,True
6191_03,Europa,True,A/59/P,TRAPPIST-1e,0.569620253164557,False,0.0,0.0,0.0,0.0,0.0,Ametic,True
6191_04,Europa,True,A/59/P,TRAPPIST-1e,0.22784810126582278,False,0.0,0.0,0.0,0.0,0.0,Ametic,True
6201_01,Europa,False,A/60/P,55 Cancri e,0.43037974683544306,True,0.0,0.0,0.6861308721677442,0.486681766435413,0.697678468505534,Sempribly,False
6271_01,Europa,False,A/62/P,TRAPPIST-1e,0.46835443037974683,False,0.0,0.0,0.0,0.0,0.0,Wrempeedly,True
6279_01,Europa,False,A/74/S,TRAPPIST-1e,0.34177215189873417,False,0.5133406271154128,0.22878381951062476,0.7804188072916476,0.6041686627409638,0.6387354148547707,Alcemblery,False
6360_01,Europa,False,A/75/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Clumsty,True
6360_02,Europa,True,A/75/S,TRAPPIST-1e,0.34177215189873417,False,0.0,0.0,0.0,0.0,0.0,Clumsty,True
6360_03,Europa,True,A/75/S,TRAPPIST-1e,0.5063291139240507,False,0.0,0.0,0.0,0.0,0.0,Clumsty,True
6365_01,Europa,False,A/64/P,55 Cancri e,0.4177215189873418,False,0.0,0.0,0.35559123174613266,0.06919557750600643,0.7987865106935034,Glogry,False
6400_01,Europa,False,A/76/S,55 Cancri e,0.5063291139240507,False,0.0,0.0,0.720717272491723,0.46924010165330515,0.571918101218947,Slable,True
6400_02,Europa,False,A/76/S,55 Cancri e,0.43037974683544306,True,0.0,0.0,0.623922317268095,0.0,0.9211338020471459,Slable,False
6413_01,Europa,False,A/77/S,TRAPPIST-1e,0.8227848101265822,True,0.0,0.0,0.7045815779039082,0.44466910090810635,0.6658172826056877,Undrude,False
6488_01,Europa,False,A/79/S,TRAPPIST-1e,0.6329113924050633,False,0.0,0.5782808230306066,0.71990406444755,0.7513242655070947,0.15948645325691227,Ingwhed,False
6512_01,Europa,False,A/80/S,TRAPPIST-1e,0.02531645569620253,False,0.0,0.0,0.0,0.0,0.0,Oillepint,True
